id;geometry
181;POLYGON ((577286.4528400592 5827617.3999476675, 577301.604282444 5827660.528923635, 577296.2185892496 5827663.914898923, 577286.4528400592 5827617.3999476675))
182;POLYGON ((576990.8791575524 5827614.045696166, 576991.5745924393 5827599.58225159, 576999.2358169997 5827613.443111548, 576990.8791575524 5827614.045696166))
183;POLYGON ((577302.775274561 5828233.405772967, 577344.07871375 5828201.773064098, 577346.6806132614 5828210.725895315, 577302.775274561 5828233.405772967))
184;POLYGON ((577243.4870378155 5827704.61276511, 577240.9998773218 5827709.368579359, 577196.8218174479 5827685.606871926, 577243.4870378155 5827704.61276511))
185;POLYGON ((577056.1161417597 5827511.528264663, 577064.627741419 5827527.316242419, 577062.410023476 5827525.7348014, 577056.1161417597 5827511.528264663))
186;POLYGON ((577046.7067255867 5827484.355781117, 577047.5345486103 5827497.597174905, 577039.3870357014 5827497.8135839375, 577046.7067255867 5827484.355781117))
187;POLYGON ((577248.5236956505 5827886.529491321, 577265.1639595319 5827864.619305233, 577270.5409535007 5827874.617283458, 577248.5236956505 5827886.529491321))
188;POLYGON ((577185.6301361998 5828243.780221731, 577187.232386876 5828217.075960052, 577204.623162477 5828241.365748157, 577185.6301361998 5828243.780221731))
189;POLYGON ((577336.5805171446 5828186.723742022, 577284.1452526777 5828210.3034230685, 577315.0626268055 5828167.591904597, 577336.5805171446 5828186.723742022))
190;POLYGON ((577080.294905644 5827656.420149544, 577093.2144665351 5827654.754911538, 577082.1717637677 5827696.346184459, 577080.294905644 5827656.420149544))
191;POLYGON ((577015.904867835 5827884.925816805, 577020.5079410058 5827858.530576227, 577034.8467787879 5827875.52296541, 577015.904867835 5827884.925816805))
192;POLYGON ((577034.8467787879 5827875.52296541, 577078.5505687682 5827894.068970508, 577055.0211598771 5827915.982349447, 577034.8467787879 5827875.52296541))
193;POLYGON ((577501.0174178316 5827812.315697063, 577496.7724094577 5827822.806575969, 577495.8403581572 5827812.80097266, 577501.0174178316 5827812.315697063))
194;POLYGON ((577069.6833155501 5828293.73906316, 577068.858439426 5828281.187478484, 577073.6464390686 5828282.998626754, 577069.6833155501 5828293.73906316))
195;POLYGON ((577044.5612957805 5827708.035550418, 577045.7263781829 5827716.642891504, 577024.3810356421 5827731.4816153, 577044.5612957805 5827708.035550418))
196;POLYGON ((577269.2241128894 5827612.632668765, 577212.5896540192 5827613.038929875, 577227.7561985862 5827593.107925291, 577269.2241128894 5827612.632668765))
197;POLYGON ((577441.8795081684 5828117.766582959, 577431.8935192495 5828112.223463592, 577444.1924318628 5828039.823690361, 577441.8795081684 5828117.766582959))
198;POLYGON ((576967.6826987566 5827817.842515994, 576967.8390246145 5827818.70307137, 576967.2682628365 5827818.619583672, 576967.6826987566 5827817.842515994))
199;POLYGON ((577020.8953654557 5828114.959687476, 576832.9685711622 5827771.211877449, 576933.8832079249 5827861.982922522, 577020.8953654557 5828114.959687476))
200;POLYGON ((577423.6220026108 5827967.737279587, 577336.7407772995 5827929.279276276, 577386.1351694099 5827910.113290353, 577423.6220026108 5827967.737279587))
201;POLYGON ((577475.6299383716 5827994.37335238, 577472.0956224143 5827978.007118337, 577475.7160742998 5827985.9526140345, 577475.6299383716 5827994.37335238))
202;POLYGON ((577332.2796755244 5827608.924262972, 577332.7353553359 5827660.176077075, 577323.4449179888 5827610.620148368, 577332.2796755244 5827608.924262972))
203;POLYGON ((577177.452947224 5827678.224952111, 577182.4812682618 5827673.008601911, 577182.4115186715 5827678.281039612, 577177.452947224 5827678.224952111))
204;POLYGON ((577103.4032584406 5827784.8961811075, 577103.8468203857 5827752.071511867, 577110.9812312664 5827792.403198601, 577103.4032584406 5827784.8961811075))
205;POLYGON ((577162.6384452139 5827902.795050604, 577160.7002592514 5827898.970600547, 577164.967262636 5827901.619145816, 577162.6384452139 5827902.795050604))
206;POLYGON ((577472.1950887388 5827968.3182695685, 577463.1158249481 5827926.086015482, 577473.5017539464 5827930.356083691, 577472.1950887388 5827968.3182695685))
207;POLYGON ((577181.0070025275 5827686.55855559, 577165.4124859734 5827716.885382174, 577175.2425671568 5827686.478612806, 577181.0070025275 5827686.55855559))
208;POLYGON ((577266.0128261809 5828031.105395387, 577268.5313148275 5828042.348735544, 577256.9825219162 5828034.934408647, 577266.0128261809 5828031.105395387))
209;POLYGON ((577204.623162477 5828241.365748157, 577232.3188703662 5828248.534604053, 577206.2449491478 5828254.0523420125, 577204.623162477 5828241.365748157))
210;POLYGON ((577406.2442551947 5827538.468888587, 577406.2048652046 5827544.3759694835, 577401.7662967221 5827538.43131761, 577406.2442551947 5827538.468888587))
211;POLYGON ((577095.9743980232 5828177.012373571, 577099.1816286532 5828173.825443545, 577103.1163248725 5828177.77039281, 577095.9743980232 5828177.012373571))
212;POLYGON ((577240.1674247397 5828024.66655276, 577231.1062886561 5828051.0133817885, 577233.008645909 5828020.247742964, 577240.1674247397 5828024.66655276))
213;POLYGON ((576946.5032804543 5827711.97497281, 576868.3149531973 5827739.726224051, 576864.6122442246 5827737.36496465, 576946.5032804543 5827711.97497281))
214;POLYGON ((577080.294905644 5827656.420149544, 577082.1717637677 5827696.346184459, 577073.6196074515 5827697.323810307, 577080.294905644 5827656.420149544))
215;POLYGON ((576954.4500745068 5827715.015056475, 576959.4350179551 5827723.7159247035, 576955.3970712405 5827731.885256987, 576954.4500745068 5827715.015056475))
216;POLYGON ((577350.8405231091 5827829.939311772, 577337.7006412658 5827829.709015944, 577337.8132531708 5827828.587110888, 577350.8405231091 5827829.939311772))
217;POLYGON ((577223.6388865579 5828142.392427392, 577228.4251891674 5828136.937290454, 577275.3417954044 5828150.998060255, 577223.6388865579 5828142.392427392))
218;POLYGON ((576976.4151322659 5827873.667299502, 576990.0129813422 5827867.183979787, 577015.904867835 5827884.925816805, 576976.4151322659 5827873.667299502))
219;POLYGON ((577040.8692257804 5828103.214520601, 577046.1719411542 5828124.803966376, 577037.81373631 5828111.599543039, 577040.8692257804 5828103.214520601))
220;POLYGON ((577422.7345417982 5827883.284931972, 577413.1971500614 5827889.4033887265, 577411.47179223 5827884.558649556, 577422.7345417982 5827883.284931972))
221;POLYGON ((577058.3817796669 5827450.362070801, 577066.630520189 5827473.789195738, 577062.5258625484 5827469.852733984, 577058.3817796669 5827450.362070801))
222;POLYGON ((577134.8852639694 5827562.30247981, 577085.5188090777 5827604.023097818, 577121.1527221801 5827562.230311179, 577134.8852639694 5827562.30247981))
223;POLYGON ((577501.0174178316 5827812.315697063, 577486.4569827694 5827928.970605717, 577485.331800529 5827918.327778102, 577501.0174178316 5827812.315697063))
224;POLYGON ((577256.3572309881 5828303.185568987, 577237.75516601 5828277.463762915, 577249.2710202012 5828271.076187961, 577256.3572309881 5828303.185568987))
225;POLYGON ((577235.1063903009 5828066.674749808, 577223.425320009 5828073.198812638, 577227.7151573772 5828056.822967664, 577235.1063903009 5828066.674749808))
226;POLYGON ((577435.2592450326 5827762.709518465, 577434.6404271334 5827767.127708992, 577407.9391257853 5827754.766737136, 577435.2592450326 5827762.709518465))
227;POLYGON ((577472.1950887388 5827968.3182695685, 577436.8413925639 5827970.194202451, 577463.1158249481 5827926.086015482, 577472.1950887388 5827968.3182695685))
228;POLYGON ((577330.2429154052 5827594.206206502, 577324.7992182617 5827600.394889817, 577288.8133486636 5827570.976720496, 577330.2429154052 5827594.206206502))
229;POLYGON ((577019.6291430218 5828292.782618969, 577033.5561805735 5828270.083490165, 577023.6059095223 5828296.205265339, 577019.6291430218 5828292.782618969))
230;POLYGON ((577227.9648905623 5827815.623509248, 577207.5549797725 5827836.851204631, 577216.705665441 5827814.711232438, 577227.9648905623 5827815.623509248))
231;POLYGON ((577319.1582425197 5827604.066067032, 577323.4449179888 5827610.620148368, 577286.4528400592 5827617.3999476675, 577319.1582425197 5827604.066067032))
232;POLYGON ((577024.3810356421 5827731.4816153, 577045.7263781829 5827716.642891504, 577028.7118566402 5827742.987022058, 577024.3810356421 5827731.4816153))
233;POLYGON ((576948.2346378249 5827827.082717075, 576954.6668982578 5827828.555219538, 576948.1806243261 5827831.301197326, 576948.2346378249 5827827.082717075))
234;POLYGON ((577317.7946222322 5827682.9473702675, 577327.978024893 5827676.511060111, 577383.800805324 5827707.200538357, 577317.7946222322 5827682.9473702675))
235;POLYGON ((577294.5431055055 5828092.636451062, 577289.0843004086 5828089.96892778, 577325.8113732212 5828067.609160311, 577294.5431055055 5828092.636451062))
236;POLYGON ((577175.9935588127 5828218.695431126, 577159.1925546663 5828192.985702495, 577182.5404632116 5828206.516195307, 577175.9935588127 5828218.695431126))
237;POLYGON ((576985.4776021858 5827812.775089614, 576967.3570231912 5827816.04971049, 576989.5018244887 5827766.355711678, 576985.4776021858 5827812.775089614))
238;POLYGON ((576993.3408289133 5827564.464320805, 577043.4754991841 5827534.581412215, 577045.6116138775 5827551.648394328, 576993.3408289133 5827564.464320805))
239;POLYGON ((577401.8295917249 5827529.73208472, 577373.0676039971 5827561.407274135, 577293.7129003489 5827549.503918692, 577401.8295917249 5827529.73208472))
240;POLYGON ((577438.7434522861 5828026.973594507, 577444.5792604504 5828024.398571198, 577446.2450171732 5828028.296701468, 577438.7434522861 5828026.973594507))
241;POLYGON ((577414.1833101519 5827898.14150951, 577388.2737400052 5827903.416165826, 577413.1971500614 5827889.4033887265, 577414.1833101519 5827898.14150951))
242;POLYGON ((576871.7750557065 5827747.601963728, 576940.4068974663 5827743.297641981, 576871.0023591602 5827751.928786672, 576871.7750557065 5827747.601963728))
243;POLYGON ((577035.4001382926 5827510.890049645, 577046.3858059584 5827512.008962336, 577046.6529657827 5827517.4090918545, 577035.4001382926 5827510.890049645))
244;POLYGON ((577128.1683964123 5828102.6953078415, 577137.9850716088 5828111.689617064, 577132.1670277542 5828118.039472076, 577128.1683964123 5828102.6953078415))
245;POLYGON ((577109.4537318647 5827834.233629894, 577153.5426930607 5827850.705892637, 577121.278424479 5827849.106103292, 577109.4537318647 5827834.233629894))
246;POLYGON ((577112.6407658593 5827855.945501425, 577137.1681328034 5827894.004069493, 577097.3002698639 5827902.430925552, 577112.6407658593 5827855.945501425))
247;POLYGON ((577500.5890697563 5827807.71401544, 577447.3495574207 5827624.876658212, 577444.9973301649 5827615.549471716, 577500.5890697563 5827807.71401544))
248;POLYGON ((577383.826317163 5827905.748845149, 577383.100715745 5827898.094045073, 577388.2737400052 5827903.416165826, 577383.826317163 5827905.748845149))
249;POLYGON ((577185.9261103459 5828157.316574594, 577182.9845761121 5828150.972991609, 577210.1806290187 5828130.642402271, 577185.9261103459 5828157.316574594))
250;POLYGON ((577500.5890697563 5827807.71401544, 577457.9488853541 5827771.268820605, 577459.8579190725 5827751.284085072, 577500.5890697563 5827807.71401544))
251;POLYGON ((576969.9021293656 5827485.937671374, 576983.1524319173 5827484.377473724, 576976.5510583771 5827506.869543829, 576969.9021293656 5827485.937671374))
252;POLYGON ((577276.0996850351 5827615.289187609, 577269.2241128894 5827612.632668765, 577276.342215955 5827614.0914575085, 577276.0996850351 5827615.289187609))
253;POLYGON ((576991.3032744271 5827590.143467873, 576999.2358169997 5827613.443111548, 576991.5745924393 5827599.58225159, 576991.3032744271 5827590.143467873))
254;POLYGON ((577436.9583430241 5828145.291260112, 577438.6447231319 5828135.494060845, 577483.928452314 5828044.381199743, 577436.9583430241 5828145.291260112))
255;POLYGON ((577232.011179364 5827960.787786357, 577179.0416495156 5827974.758780377, 577230.7435167644 5827955.694461577, 577232.011179364 5827960.787786357))
256;POLYGON ((577097.3002698639 5827902.430925552, 577137.1681328034 5827894.004069493, 577103.4972625432 5827911.573857479, 577097.3002698639 5827902.430925552))
257;POLYGON ((577279.3158453787 5827599.575064847, 577269.7138134864 5827592.380669634, 577271.7517053556 5827583.479033978, 577279.3158453787 5827599.575064847))
258;POLYGON ((577040.8692257804 5828103.214520601, 577049.5539630478 5828082.190594881, 577057.9856332554 5828085.372021104, 577040.8692257804 5828103.214520601))
259;POLYGON ((577249.2710202012 5828271.076187961, 577244.6859823526 5828262.859715996, 577247.193467475 5828252.519163927, 577249.2710202012 5828271.076187961))
260;POLYGON ((577105.7882773683 5828056.999521608, 577088.102297316 5828005.742818254, 577131.2887914337 5828050.526494262, 577105.7882773683 5828056.999521608))
261;POLYGON ((576986.9764965244 5827858.669539283, 576996.3302177525 5827849.371325994, 576998.2249142597 5827854.674726688, 576986.9764965244 5827858.669539283))
262;POLYGON ((577110.9812312664 5827792.403198601, 577103.8468203857 5827752.071511867, 577155.5579120191 5827763.435044539, 577110.9812312664 5827792.403198601))
263;POLYGON ((577403.3224362936 5827736.558815911, 577394.5490941314 5827738.6671891855, 577390.1887411019 5827714.11061242, 577403.3224362936 5827736.558815911))
264;POLYGON ((577346.6806132614 5828210.725895315, 577344.07871375 5828201.773064098, 577349.9398033989 5828207.261808211, 577346.6806132614 5828210.725895315))
265;POLYGON ((577226.2393118187 5828283.851337869, 577237.75516601 5828277.463762915, 577256.3572309881 5828303.185568987, 577226.2393118187 5828283.851337869))
266;POLYGON ((577037.4497500338 5827475.0089330925, 577037.8588593276 5827484.728032442, 576983.1524319173 5827484.377473724, 577037.4497500338 5827475.0089330925))
267;POLYGON ((577209.911555525 5827493.974821891, 577086.9702113934 5827385.3611570075, 577084.4250045288 5827375.330210019, 577209.911555525 5827493.974821891))
268;POLYGON ((576983.1524319173 5827484.377473724, 576984.9850385753 5827506.101264757, 576976.5510583771 5827506.869543829, 576983.1524319173 5827484.377473724))
269;POLYGON ((577307.7767046958 5827912.677523534, 577323.9923050324 5827917.606940721, 577313.1918532217 5827922.60940641, 577307.7767046958 5827912.677523534))
270;POLYGON ((577105.6721025195 5828158.774809375, 577117.5612531544 5828157.927822623, 577113.9219365055 5828167.026747149, 577105.6721025195 5828158.774809375))
271;POLYGON ((576981.9505650089 5827474.223117402, 577028.2209394223 5827444.535036216, 577037.4497500338 5827475.0089330925, 576981.9505650089 5827474.223117402))
272;POLYGON ((577054.8830193228 5827517.721381091, 577054.4944838594 5827517.0217055585, 577055.4330402606 5827516.97533904, 577054.8830193228 5827517.721381091))
273;POLYGON ((577436.8413925639 5827970.194202451, 577423.6220026108 5827967.737279587, 577463.1158249481 5827926.086015482, 577436.8413925639 5827970.194202451))
274;POLYGON ((577395.2347418863 5827757.825251719, 577376.23990459 5827811.984281143, 577338.7116468316 5827819.127884069, 577395.2347418863 5827757.825251719))
275;POLYGON ((576997.5177597261 5827708.261776343, 577063.0749205898 5827657.539181036, 577044.5612957805 5827708.035550418, 576997.5177597261 5827708.261776343))
276;POLYGON ((576848.3398871248 5827760.528330185, 576856.4034721924 5827758.296560732, 576847.5673879662 5827764.844033871, 576848.3398871248 5827760.528330185))
277;POLYGON ((577078.4280899506 5827639.902548773, 577087.6907440798 5827621.81383416, 577092.3747466201 5827648.288808927, 577078.4280899506 5827639.902548773))
